"Member","Joint","Result Case","Force X (kips)","Force Y (kips)","Force Z (kips)","Moment X (kips-ft)","Moment Y (kips-ft)","Moment Z (kips-ft)"
"10047","1048","STR","3.40757332957464E-12","0","-74.244409974141","0","-164.483825738283","0"
"10047","1048","STR","3.28814877541743E-12","0","-6.97982952110996","0","-242.403628231232","0"
"10048","1048","STR","-2.28286628222758E-12","0","6.97982952110996","0","242.403628231232","0"
"10048","1048","STR","-2.96683676291363E-12","0","74.244409974141","0","164.483825738283","0"
"10048","1049","STR","2.96683676291363E-12","0","-72.6194100337456","0","-201.199777162941","0"
"10048","1049","STR","2.28286628222758E-12","0","-5.3548295807146","0","-245.487289569885","0"
"10049","1049","STR","-2.75084110843856E-12","0","5.3548295807146","0","245.487289569885","0"
"10049","1049","STR","-2.72398374403239E-12","0","72.6194100337456","0","201.199777162941","0"
"10049","1050","STR","2.72398374403239E-12","0","-70.9944100933503","0","-237.103230233989","0"
"10049","1050","STR","2.75084110843856E-12","0","-3.72982964031925","0","-247.758453778199","0"
"10050","1050","STR","-2.45536817026489E-12","0","3.72982964031925","0","247.758453778199","0"
"10050","1050","STR","-2.37359066794234E-12","0","70.9944100933503","0","237.103230233989","0"
"10050","1051","STR","2.37359066794234E-12","0","-69.3694101529549","0","-272.194183177024","0"
"10050","1051","STR","2.45536817026489E-12","0","-2.10482969992389","0","-249.217116361101","0"
"10051","1051","STR","-2.38779362917138E-12","0","2.10482969992389","0","249.217116361101","0"
"10051","1051","STR","-2.53239802929964E-12","0","69.3694101529549","0","272.194183177024","0"
"10051","1052","STR","2.53239802929964E-12","0","-67.7444101380538","0","-306.472644533279","0"
"10051","1052","STR","2.38779362917138E-12","0","-0.479829685022732","0","-249.863287889821","0"
"10052","1052","STR","-2.94846565695768E-12","0","0.479829685022732","0","249.863287889821","0"
"10052","1052","STR","-2.79971391533289E-12","0","67.7444101380538","0","306.472644533279","0"
"10052","1053","STR","2.79971391533289E-12","0","-66.1194102721642","0","-339.938607289091","0"
"10052","1053","STR","2.94846565695768E-12","0","1.14517018086682","0","-249.696958998404","0"
"10053","1053","STR","-2.16984924524786E-12","0","-1.14517018086682","0","249.696958998404","0"
"10053","1053","STR","-1.97341969579774E-12","0","66.1194102721642","0","339.938607289091","0"
"10053","1054","STR","1.97341969579774E-12","0","-64.4944100337456","0","-372.592050885026","0"
"10053","1054","STR","2.16984924524786E-12","0","2.7701704192854","0","-248.718114200759","0"
"10054","1054","STR","-2.77058354693314E-12","0","-2.7701704192854","0","248.718114200759","0"
"10054","1054","STR","-3.46330384856705E-12","0","64.4944100337456","0","372.592050885026","0"
